,title,discountedPrice,imgUrl,actualPrice,rating
211,"HP 15 11th Gen Intel Core i3 Thin & Light 15.6-inch FHD Laptop (4GB DDR4/1TB HDD/M.2 Slot/Windows 10 Home/MS Office/Jet Black/1.76 Kg), 15s-du3053TU","38,490",https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,"₹38,490",3.4 out of 5 stars
212,"HP Pavilion Gaming 9th Gen Intel Core i5 Processor 15.6-inch Laptop (Core i5-9300H/8GB/512GB SSD/Windows 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics/Shadow Black), 15-dk0268tx","59,990",https://m.media-amazon.com/images/I/81pezrPSgOL._AC_UY218_.jpg,"₹59,990",4.3 out of 5 stars
213,"Lenovo V15 Intel Core i3 10th Generation 15.6 inch Screen Laptop (4 GB RAM, 1 TB HDD/Win 10 Home/ Colour Name / Weight), Model Number 82C5A00AIH","33,790",https://m.media-amazon.com/images/I/71cd41RWSNL._AC_UY218_.jpg,"₹33,790",3.3 out of 5 stars
214,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 1TB HDD + 128GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019/ Black/ 1.69kg), 20RAS0W500","56,990",https://m.media-amazon.com/images/I/71k3N4gxNeL._AC_UY218_.jpg,"₹56,990",4.1 out of 5 stars
215,"Lenovo IdeaPad S540 10th Gen Intel Core i5 15.6"" FHD IPS Thin & Light Laptop 8GB/1TB HDD/256GB SSD/Win10/MSO/NVIDIA MX250 2GB GDDR5 Graphics/1.8Kg 81NG00BVIN + Lenovo 15.6"" Laptop Urban Backpack B530","63,652",https://m.media-amazon.com/images/I/91pguVrE9cL._AC_UY218_.jpg,63652.00,4.0 out of 5 stars
216,"LifeDigital ZED AIR CX7 15.6 IPS FHD Screen Black Laptop (Intel Core i7, 8GB RAM, 512GB SSD, Windows 10)","40,990",https://m.media-amazon.com/images/I/71tnnbggvrL._AC_UY218_.jpg,"₹40,990",3.5 out of 5 stars
217,"Lenovo Legion 5Pi 10th Gen Intel Core i7 15.6"" FHD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2060 6GB GDDR6/with M300 RGB Gaming Mouse/Iron Grey/2.3Kg), 82AW005SIN","1,35,490",https://m.media-amazon.com/images/I/61pW8BWBq1L._AC_UY218_.jpg,"₹1,35,490",4.3 out of 5 stars
218,"(Renewed) Dell Latitude Laptop E5570 Intel Core i5 - 6300u Processor, 16 GB Ram & 128 GB SSD, 15.6 Inches Numeric Keypad Notebook Computer","49,990",https://m.media-amazon.com/images/I/51UL0jj-UfL._AC_UY218_.jpg,"₹49,990",
219,"Lenovo IdeaPad Slim 3 AMD Ryzen 5 4500U 14-inch Full HD Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Platinum Grey/1.5Kg), 81W30057IN","47,990",https://m.media-amazon.com/images/I/61s7sJEpsVL._AC_UY218_.jpg,"₹47,990",3.5 out of 5 stars
220,Asus VivoBook Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 ) X543UA-DM341T 15.6 Inch Laptop,"29,990",https://m.media-amazon.com/images/I/417uLvsY+1L._AC_UY218_.jpg,"₹29,990",2.9 out of 5 stars
221,"(Renewed) HP ProBook 430 G3 Laptop (CORE I5 6TH GEN/4GB/256GB SSD/WEBCAM/13.3""/Windows 10 Pro)","36,490",https://m.media-amazon.com/images/I/61TBJislFSL._AC_UY218_.jpg,"₹36,490",
222,Acer Aspire 5 Thin and Light Laptop Intel Core I5 11th Gen ( 8 GB/512 GB SSD/ Windows 10 Home/ Iris Xe Graphic) A515-56-54FN with 39.6 cm (15.6 Inch) with FHD Display / 1.65 Kgs,"53,930",https://m.media-amazon.com/images/I/71q9NsahLQL._AC_UY218_.jpg,"₹53,930",3.6 out of 5 stars
223,"Lenovo Ideapad S145 AMD Ryzen 5 15.6 inch FHD Laptop (4GB/1TB HDD/Windows 10/MS Office/Grey/1.85Kg), 81UT00J7IN","36,785",https://m.media-amazon.com/images/I/81EoCoV-8tL._AC_UY218_.jpg,"₹36,785",3.3 out of 5 stars
224,"ASUS VivoBook 14 Intel Core i3-1005G1 10th Gen 14-inch FHD Compact and Light Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.60 kg), X409JA-EK011T","34,699",https://m.media-amazon.com/images/I/81IXo6zRLxL._AC_UY218_.jpg,"₹34,699",3.6 out of 5 stars
225,"Avita Magus NS12T5IN003P 12.2-inch Touchscreen 2-in-1 FHD Thin and Light Laptop (Celeron N3350/4GB/64GB/Windows 10 Home/Integrated Graphics), Seashell Pink","19,990",https://m.media-amazon.com/images/I/812RUcgVh8L._AC_UY218_.jpg,"₹19,990",5.0 out of 5 stars
226,,,,,
227,,,,,
228,,,,,
229,(Renewed) Dell Latitude E6440 Laptop (Core i5 4th Gen/8GB/320GB/WEBCAM/14''/DOS),"34,990",https://m.media-amazon.com/images/I/61Zp8adp7LL._AC_UY218_.jpg,"₹34,990",
230,"HP 15 db1059au  15.6-inch Laptop (Ryzen 3 3200U/4GB/1TB HDD/Win 10/MS Office 2019/AMD Radeon Vega 3 Graphics), Natural Silver","30,990",https://m.media-amazon.com/images/I/61bLdQV8WfL._AC_UY218_.jpg,"₹30,990",3.1 out of 5 stars
231,"ASUS VIVOBOOK X515JA-EJ321T i3-1005G1//8G/1TB HDD/Slate GREY/15.6""FHD/1Y International Warranty + McAfee//Finger Print/","39,990",https://m.media-amazon.com/images/I/71NSlf4DcVL._AC_UY218_.jpg,"₹39,990",4.4 out of 5 stars
232,Dell Inspiron 3505 15.6-inch FHD Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Black,"36,900",https://m.media-amazon.com/images/I/81S+9npA5oL._AC_UY218_.jpg,"₹36,900",3.7 out of 5 stars
233,ASUS P1411CJA-EK360 Laptop (10th Gen Intel Core i3-1005G1 /4GB RAM/1TB HDD/DOS / 14 inch Display) (Slate Grey),,https://m.media-amazon.com/images/I/41bRLB-NqEL._AC_UY218_.jpg,,5.0 out of 5 stars
234,"Lenovo Ideapad Slim 3 Intel Core i3 10th Gen 14 inch FHD Thin and Light Laptop (4GB/256 GB SSD/Windows/Office/Platinum Grey/1.6Kg), 81WD00L1IN","37,883",https://m.media-amazon.com/images/I/61s7sJEpsVL._AC_UY218_.jpg,"₹37,883",3.4 out of 5 stars
235,Dell Inspiron 5502 15.6 Inch FHD 11th gen Laptop (i5-1135G7 / 8GB / 512 SSD / MX330 2GB Card Nvidia Graphics Card/ Win 10 + MS Office H&S / Silver) D560364WIN9S,"70,940",https://m.media-amazon.com/images/I/61FnUvGa1NL._AC_UY218_.jpg,"₹70,940",3.3 out of 5 stars
236,(Renewed) Lenovo IdeaPad 320E-15IKB 80XL03FYIN 15.6-inch Laptop (7th Gen Core i5-7200U/4GB/1TB/Windows 10/ Integrated Graphics/with Pre-Installed MS Office),"33,999",https://m.media-amazon.com/images/I/71EbLbg9-yL._AC_UY218_.jpg,"₹33,999",
237,(Renewed) Dell Latitude E6440 Laptop(CORE I5 4TH GEN/4GB/500GB/WEBCAM/14''/Windows 10 Home),"30,990",https://m.media-amazon.com/images/I/61FH4idjrDL._AC_UY218_.jpg,"₹30,990",
238,"Acer Aspire 3 AMD Ryzen 3 15.6-inch Full HD 1366 x 768 Display Thin and Light Laptop (4GB Ram/1TB HDD/Window 10, Home/Integrated Graphics/Pure Silver), A315-23","32,949",https://m.media-amazon.com/images/I/610oaBCr+XL._AC_UY218_.jpg,"₹32,949",3.8 out of 5 stars
239,Dell Vostro 3401 14inch FHD AG Display Laptop (10th gen i3-1005G1 / 4GB / 1TB / Integrated Graphics / 1 yr NBD Warranty/ Win 10 + MS Office H&S 2019 / Black) + Dell Pro Slim Backpack 15 - PO1520PS,"37,246",https://m.media-amazon.com/images/I/81im-QCn98L._AC_UY218_.jpg,37246.00,
240,"ASUS VivoBook 14 (2020) AMD Ryzen 3 3250U 14-inch FHD Thin and Light Laptop (4GB/1TB HDD/Integrated Graphics/Windows 10/Slate Grey/1.6 kg), M415DA-EK301T","34,990",https://m.media-amazon.com/images/I/716bvqzz7PL._AC_UY218_.jpg,"₹34,990",3.4 out of 5 stars
241,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6-inch Full HD IPS Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00L9IN","60,990",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UY218_.jpg,"₹60,990",4.8 out of 5 stars
242,"HP Pavilion Gaming 11th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650 4GB/Shadow Black), 15-dk1151TX","83,128",https://m.media-amazon.com/images/I/81AjubmYe0L._AC_UY218_.jpg,"₹83,128",
243,HP 240 G7 Laptop 1S5F1PA#ACJ (10th Gen Intel Core i3-1005G1/4 GB RAM/1TB HDD/14.0 inch/DOS/Intel UHD Graphics/1.52 kg) Dark Ash Silver,"36,300",https://m.media-amazon.com/images/I/51er-EWLtpL._AC_UY218_.jpg,"₹36,300",3.8 out of 5 stars
244,"(Renewed) Dell Latitude E5450 14.5-inch Laptop (5th Gen Core i3 5500U/8GB/500GB/Windows10/MS Office2019 Pro/Integrated Graphics/Gaming laptop), Black","34,599",https://m.media-amazon.com/images/I/71xBk9UA9HL._AC_UY218_.jpg,"₹34,599",
245,,,,,
246,,,,,
247,,,,,
248,Dell Inspiron 3593 15.6-inch FHD Laptop (10th Gen Core i3-1005G1/8GB/1TB HDD/Windows 10 Home + MS Office/Intel HD Graphics) Black,"42,000",https://m.media-amazon.com/images/I/71qqJLy5VHL._AC_UY218_.jpg,"₹42,000",3.6 out of 5 stars
249,"Lenovo Ideapad Slim 3 10th Gen Intel Core i3 15.6 inch FHD Thin and Light Laptop (4GB/1TB/Windows 10/MS Office/Grey/1.85Kg), 81WE0081IN","34,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"₹34,990",2.6 out of 5 stars
250,"HP 15 10th Gen Intel Core i3 15.6-inch FHD Alexa Built-in Laptop (i3-10110U/4GB/1TB HDD/Win 10/MX130 2GB Graphics/ MS Office/Jet Black/1.74kg), 15s-du2060TX and Bag Combo","41,035",https://m.media-amazon.com/images/I/819835Wdi0L._AC_UY218_.jpg,41035.00,2.8 out of 5 stars
251,Dell Inspiron 3493 14inch FHD Anti Glare Laptop (10th Gen i3-1005G1 / 4GB / 1 TB / Integrated Graphics / 1 Yr NBD Warranty / Win 10 + MS Office H&S 2019 / with Bag) D560188WIN9S,,https://m.media-amazon.com/images/I/41EF9jL5JxL._AC_UY218_.jpg,,3.0 out of 5 stars
252,"HP Laptop 250 G7 (1S5F9PA) Core i5 10th Gen 8Gb Ram/ 1Tb HDD/ 15.6""/ DVDRW/Windows 10 Home/ 1 Year Warranty","50,690",https://m.media-amazon.com/images/I/71nTZkJByLL._AC_UY218_.jpg,"₹50,690",3.3 out of 5 stars
253,"(Renewed) Dell Latitude Laptop 3340 Intel Core i3 - 4005u Processor, 8 GB Ram & 256 GB SSD, Win10,13.3 Inches Notebook Computer","28,390",https://m.media-amazon.com/images/I/51v9dYlc6EL._AC_UY218_.jpg,"₹28,390",
254,"HP Envy x360 Convertible Touchscreen 13.3-inch FHD Laptop (3rd Gen Ryzen 5 4500U/8GB/512GB SSD/Win 10 Home/Night Fall Black/1.32kg), 13-ay0045AU","73,877",https://m.media-amazon.com/images/I/61nTgrUV+jL._AC_UY218_.jpg,"₹73,877",4.6 out of 5 stars
255,Lenovo V14 AMD RYZEN 3 3250U 14-inch HD Laptop (4GB/1TB/Dos/Iron Grey/1.85Kg) 82C6000KIH,"27,994",https://m.media-amazon.com/images/I/51ZE3adhGVL._AC_UY218_.jpg,"₹27,994",3.3 out of 5 stars
256,"ASUS ROG Zephyrus G14, 14"" FHD 120Hz, Ryzen 5 4600HS, GeForce GTX 1650Ti 4GB Graphics, Gaming Laptop (8GB/1TB SSD/MS Office 2019/Windows 10/Eclipse Gray/Without Anime Matrix/1.6 Kg), GA401II-HE169TS","84,990",https://m.media-amazon.com/images/I/81i1XE-J04L._AC_UY218_.jpg,"₹84,990",4.3 out of 5 stars
257,"Lenovo IdeaPad Flex 5 11th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (8GB/256GB SSD/Win 10/Office 2019/Lenovo Digital Pen Stylus/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS008YIN","49,993",https://m.media-amazon.com/images/I/61ta6vDkCRL._AC_UY218_.jpg,"₹49,993",4.2 out of 5 stars
258,iBall Merit G9 11.6-Inch Laptop (Intel Celeron 2GB/32GB/Windows 10) Light Weight-Cobalt Blue,,https://m.media-amazon.com/images/I/81N4I+AavcL._AC_UY218_.jpg,,3.1 out of 5 stars
259,"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016TIH","36,500",https://m.media-amazon.com/images/I/71iyJJMr-NL._AC_UY218_.jpg,"₹36,500",3.9 out of 5 stars
260,"Lenovo ThinkPad E15 Intel Core i5 11th Gen 15.6 inch Full HD Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019/ Black/ 1.7 kg), 20TDS0AC00","77,487",https://m.media-amazon.com/images/I/413TnGjj57L._AC_UY218_.jpg,"₹77,487",
261,"HP 15 11th Gen Intel Core i3 Processor 15.6-inch FHD Laptop with Alexa Built-in(8GB/512GB SSD/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2072TU","43,990",https://m.media-amazon.com/images/I/61B9Y6Vk8OL._AC_UY218_.jpg,"₹43,990",3.0 out of 5 stars
262,HP 14s core i5 10th Gen 14 inch FHD Laptop (8 GB/256 GB SSD/1TB HDD/Windows 10/MS Office 2019/Natural Silver /1.43kg) 14s-cr2000tu,"57,998",https://m.media-amazon.com/images/I/81yaUrHPUoL._AC_UY218_.jpg,"₹57,998",4.3 out of 5 stars
263,"Acer Swift 3 SF314-52 14-inch Laptop (Intel Core i5-8250U/4GB/256GB/Windows 10 Home Single Language/Integrated Graphics), Stellar Blue","48,990",https://m.media-amazon.com/images/I/61YYKUTc3vL._AC_UY218_.jpg,"₹48,990",
264,,,,,
265,,,,,
266,,,,,
267,"Acer Aspire 3 Intel Core i5-10th Gen 15.6 - inch 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD/Window 10/Intel UHD Graphics/Black/1.9 kgs), A315-56","44,790",https://m.media-amazon.com/images/I/810mRHoIxML._AC_UY218_.jpg,"₹44,790",3.6 out of 5 stars
268,"HP Pavilion x360 (2021) 14"" FHD Touchscreen Laptop, 11th Gen Core i5, 8 GB RAM, 512GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader, (DW1038TU)","63,276",https://m.media-amazon.com/images/I/617clKqAqiL._AC_UY218_.jpg,"₹63,276",4.0 out of 5 stars
269,"Acer Nitro 5 Intel Core i7-9th Gen 17.3-inch Display 1920 x 1080 Gaming Laptop (8GB Ram/2TB HDD/256GB SSD/Window 10 Home/6GB NVIDIA GeForce GTX 1660 Ti Graphics/Black), AN517-51","79,990",https://m.media-amazon.com/images/I/414jbFMA2rL._AC_UY218_.jpg,"₹79,990",4.1 out of 5 stars
270,"HP Pavilion x360 Touchscreen 2-in-1 FHD 14-inch Laptop 14-inch Laptop (10th Gen Core i5-10210U/8GB/512GB SSD/Win 10/MS Office/Mineral Silver/1.58 kg), 14-dh1179tu","60,490",https://m.media-amazon.com/images/I/617clKqAqiL._AC_UY218_.jpg,"₹60,490",4.3 out of 5 stars
271,"VC Lenovo IdeaPad Slim 3 AMD Athlon Silver 3050U 15.6 inch HD Thin and Light Laptop (4GB/1TB HDD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Platinum Grey/1.85Kg), 81W100W9IN",,https://m.media-amazon.com/images/I/61-3ZMgkDiL._AC_UY218_.jpg,,
272,"Dell Inspiron 5558 X560568IN9 15.6-inch Laptop (Core i5 5250/8GB/1TB/Windows 8.1/Nvidia GeForce 920M 4GB DDR3 Graphics), Silver","49,990",https://m.media-amazon.com/images/I/41J6aWEm5jL._AC_UY218_.jpg,"₹49,990",3.6 out of 5 stars
273,Lenovo Ideapad Gaming 3 10th Gen Intel Core i7 15.6-inch FHD IPS Gaming Laptop (8GB/1TB HDD + 256 GB SSD/Windows10/NVIDIA GTX 1650 Ti 4GB GDDR6/with M100 RGB Gaming Mouse/Onyx Black/2.2Kg) 81Y400BPIN,"82,990",https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,"₹82,990",
274,"Asus ROG Zephyrus S Ultra Slim Gaming Laptop, 15.6"" 144Hz IPS Type FHD, GeForce RTX 2070, Intel Core i7-8750H, 16GB DDR4, 512GB PCIe NVMe SSD, Aura Sync RGB, Windows 10, GX531GW-AS76",,https://m.media-amazon.com/images/I/81rs2YCE4IL._AC_UY218_.jpg,,4.3 out of 5 stars
275,(Renewed) Dell Latitude 14 inch Laptop (Intel Core 2 Duo P8400/ 4 GB/ 500 GB/ Wifi/Web cam/Windows Pro OS/MS Office/ 6 Months Warranty),"22,999",https://m.media-amazon.com/images/I/41HX-fECehL._AC_UY218_.jpg,"₹22,999",
276,"Dell Vostro 3401 14"" FHD Anti Glare Display Laptop / i3-1005G1 / 4GB / 1TB + 256GB SSD/ Integrated Graphics / 1 Yr NBD / Win 10 + Office H&S/ Black) D552127WIN9DE","39,590",https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,"₹39,590",4.1 out of 5 stars
277,"Dell Inspiron 5406 11th Gen 14inch FHD 2in1 Laptop( i3-1115G4 / 4GB / 512 SSD / Integrated Graphics/ Win 10/ MS Office 19/ Active Pen/Platinum Silver),D560366WIN9S","53,990",https://m.media-amazon.com/images/I/51YwG-FYB5L._AC_UY218_.jpg,"₹53,990",4.1 out of 5 stars
278,"(Renewed) DELL Inspiron 3567 15.6-inch Laptop (Core i5-7200U/8GB/1TB/Windows/Integrated Graphics), Black","35,999",https://m.media-amazon.com/images/I/41iG8IlFcCL._AC_UY218_.jpg,"₹35,999",
279,"Acer Aspire ES-15 NX.GKQSI.015 15.6-inch Laptop (Core i3-6006U/4GB/500GB/Linux/Integrated Graphics), Black","28,499",https://m.media-amazon.com/images/I/71YIZZqRLfL._AC_UY218_.jpg,"₹28,499",
280,DELL INSPIRON 3505 15 Inch FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB / Vega Graphics / 1 Yr NBD / Win 10 + MS Office H&S 2019) D560335WIN9S,"34,199",https://m.media-amazon.com/images/I/61NRIdN1bcL._AC_UY218_.jpg,"₹34,199",3.0 out of 5 stars
281,(Renewed) HP  Laptop 15s-du0096TU IN-Core i5-8265U 8th Gen/8GB DDR-4/256GB SSD/Windows 10 Home/Intel® UHD Graphics 620/2.04 kg/Natural Silver/15.6-inch,"41,990",https://m.media-amazon.com/images/I/41W3SGTZdYL._AC_UY218_.jpg,"₹41,990",
282,"Lenovo V145-AMD-A6 15.6 inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ DOS/ with DVD Writer/ Black/ 2.1 kg), 81MT0034IH","24,999",https://m.media-amazon.com/images/I/51kZcZbvdpL._AC_UY218_.jpg,"₹24,999",3.3 out of 5 stars
283,,,,,
284,,,,,
285,,,,,
286,"Lenovo V15 AMD Ryzen 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/AMD Radeon Graphics/Grey/1.85Kg),82C70017IH","30,199",https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UY218_.jpg,"₹30,199",3.9 out of 5 stars
287,"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/4GB/1TB HDD+256GB SSD/Windows 10 Home + MS Office/Intel HD Graphics),Black","54,900",https://m.media-amazon.com/images/I/81BuSX1NFqL._AC_UY218_.jpg,"₹54,900",3.5 out of 5 stars
288,"Coconics Enabler Laptop C1C11, Intel® Celeron® Processor N4000 (1.1 GHz ~ 2.60 GHz), 11.6 Inch FHD (1920x1080) Display, Black, 4GB RAM (LPDDR4), 128GB SSD Storage, 990gms Only (Windows 10 Pro)","21,009",https://m.media-amazon.com/images/I/71NVaQMnZyL._AC_UY218_.jpg,"₹21,009",
289,"Acer Aspire 3 A315-56 15.6-inch Laptop ( Intel Core i3 10th Generation/4GB/1TB HDD+1TB SSD/Window 10, Home/Intel UHD Graphics), Black","45,000",https://m.media-amazon.com/images/I/711ixGolNUL._AC_UY218_.jpg,"₹45,000",3.5 out of 5 stars
290,"Dell Vostro 3400 14"" FHD Anti Glare Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB / Integrated Graphics / Win 10 + MS Office / Black/ 1.58Kg) D552154WIN9BE","47,048",https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,"₹47,048",3.2 out of 5 stars
291,"Lenovo ThinkPad E15 Intel Core i5 10th Gen 15.6-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 1TB HDD + 128GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019 / Black/ 1.9 kg), 20RDS18B00","59,490",https://m.media-amazon.com/images/I/71tCSEJgUgL._AC_UY218_.jpg,"₹59,490",4.3 out of 5 stars
292,"(Renewed) HP 14 Core i5 8th gen 14-inch FHD Laptop (8GB/256GB SSD/Windows 10/MS Office/Jet Black/2.04 kg), 14-cs1002TU","39,490",https://m.media-amazon.com/images/I/71Z2Dv87wAL._AC_UY218_.jpg,"₹39,490",3.1 out of 5 stars
293,"Dell Inspiron 5301 13.3"" FHD IPS Anti Glare Display 11th Gen Laptop (i5-1135G7 / 8 GB / 512 SSD / Integrated Graphics / Win 10 + MSO / Silver) D560378WIN9S","65,590",https://m.media-amazon.com/images/I/61XDdm6uPiL._AC_UY218_.jpg,"₹65,590",4.3 out of 5 stars
294,"ASUS E410MA-EK319T (Intel Pentium Silver N5030 (Quad Core)/4 GB RAM/256 GB PCIe SSD/14""FHD/NumberPad/ Peacock Blue /1 Yr. Warranty)","28,490",https://m.media-amazon.com/images/I/51BCmWsEOOL._AC_UY218_.jpg,"₹28,490",3.9 out of 5 stars
295,"Lenovo IdeaPad S340 10th Gen Intel Core i5 14 inch Full HD IPS Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/MS Office 2019/Platinum Grey/1.6Kg), 81VV00KKIN","54,550",https://m.media-amazon.com/images/I/81nEs+l5UgL._AC_UY218_.jpg,"₹54,550",4.0 out of 5 stars
296,Dell Inspiron 3505 15.6-inch FHD Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver,"39,990",https://m.media-amazon.com/images/I/51CYuZNUcoL._AC_UY218_.jpg,"₹39,990",3.4 out of 5 stars
297,Dell Latitude E5440 14in Notebook PC - Intel Core i5-4300u 1.9GHz 8GB 128 SSD Windows 10 Professional (Renewed),"34,949",https://m.media-amazon.com/images/I/71A5UVtGb4L._AC_UY218_.jpg,"₹34,949",4.2 out of 5 stars
298,"HP 245 G7 AMD Ryzen 5 - 3500U 14 inch Laptop (8GB RAM/1TB HDD/Windows 10 PRO/Radeon Vega 8 Graphics/NO ODD) 1S5F5PA (1.52kg,Dark ash Silver)","42,790",https://m.media-amazon.com/images/I/71JlkAkiOKL._AC_UY218_.jpg,"₹42,790",4.0 out of 5 stars
299,"Asus Vivobook M515DA-EJ002TS- AMD Athlon Silver 3050U, 2.3 GHz / 4GB DDR4 / 1TB HDD / 15.6""FHD / AMD Radeon™ Integrated Graphics / Windows 10 Home / Ms Office H&S 2019 / 1Yr Warranty / Silver","26,590",https://m.media-amazon.com/images/I/71aec+C8jOL._AC_UY218_.jpg,"₹26,590",3.6 out of 5 stars
300,"MSI Modern 14, AMD Ryzen 5 4500U, 14"" FHD Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Carbon Grey/1.3Kg), B4MW-238IN","54,990",https://m.media-amazon.com/images/I/71WWlQPXLOL._AC_UY218_.jpg,"₹54,990",3.8 out of 5 stars
301,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" FHD IPS Thin & Light Laptop (8GB/512GB SSD/Win 10/Office/Intel Iris Xe Graphics/Fingerprint Reader/Graphite Grey/Aluminium Surface/1.39Kg), 82FE00K0IN","58,990",https://m.media-amazon.com/images/I/718uP1QbQQL._AC_UY218_.jpg,"₹58,990",
302,,,,,
303,,,,,
304,,,,,
305,"Lenovo ThinkBook 14 Intel Core i3 10th Gen 14-inch Full HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ DOS/ Mineral Gray/ 1.49 kg), 20SL00LUIH","37,499",https://m.media-amazon.com/images/I/71TfvpA+6gL._AC_UY218_.jpg,"₹37,499",5.0 out of 5 stars
306,"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black/2.25 kg), 15-ec0100AX","53,990",https://m.media-amazon.com/images/I/71FeUtw+TPL._AC_UY218_.jpg,"₹53,990",3.5 out of 5 stars
307,"Lenovo Ideapad D330-10IGM 81H300ENIN 10.1-inch Detachable Laptop with Stylus (2-in-1) (Intel DC N4000, 4GB RAM, 128GB SSD, 5MP | 2MP, Windows 10 Pro, 5080mAH) - 81H300ENIN","29,200",https://m.media-amazon.com/images/I/41Lsx-J06pL._AC_UY218_.jpg,"₹29,200",1.0 out of 5 stars
308,"ASUS VivoBook 14 Intel Core i3-1005G1 10th Gen 14-inch FHD Compact and Light Laptop (4GB RAM/1TB HDD/Win.10/1 Yr. McAfee/Integrated Graphics/Slate Grey/1.60 kg), X415JA-EK104T","34,990",https://m.media-amazon.com/images/I/71zKXppEVnL._AC_UY218_.jpg,"₹34,990",
309,"Lenovo Legion 5 10th Gen Intel Core i5 15.6 inch Full HD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/120 Hz/NVIDIA GTX 1650Ti 4GB GDDR6 Graphics/Phantom Black/2.3Kg), 82AU00B6IN","77,199",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UY218_.jpg,"₹77,199",4.5 out of 5 stars
310,"Dell New Latitude 3000 Series 14""---Core i3 8th Gen || 8GB || 1 TB || DOS-Ubantu || 1 Year ADP+NBD Dell Warranty || 14 "" Screen Size","35,600",https://m.media-amazon.com/images/I/81Cv99uK3HL._AC_UY218_.jpg,"₹35,600",3.9 out of 5 stars
311,(Renewed) Dell Vostro 3401 14inch FHD AG Display Laptop (10th gen i3-1005G1 / 4GB / 1TB / Integrated Graphics / 1 yr NBD Warranty/ Win 10 + MS Office H&S 2019 / Black) D552124WIN9BE,"31,990",https://m.media-amazon.com/images/I/61bERojtiXL._AC_UY218_.jpg,"₹31,990",2.3 out of 5 stars
312,"Acer Aspire 3 A315-53 15.6-inch Laptop (8th Gen Intel Core i3-8130U/4GB/1TB/Windows 10 Home/Integrated Graphics), Obsidian Black","30,990",https://m.media-amazon.com/images/I/51vJxC6pe3L._AC_UY218_.jpg,"₹30,990",3.3 out of 5 stars
